,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
7913,QC,Crops,5000,World,5510,Production,723,Spices nes,1987,1987,tonnes,840205.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7914,QC,Crops,5000,World,5510,Production,723,Spices nes,1988,1988,tonnes,769196.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7915,QC,Crops,5000,World,5510,Production,723,Spices nes,1989,1989,tonnes,830821.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7916,QC,Crops,5000,World,5510,Production,723,Spices nes,1990,1990,tonnes,800202.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7917,QC,Crops,5000,World,5510,Production,723,Spices nes,1991,1991,tonnes,757275.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7918,QC,Crops,5000,World,5510,Production,723,Spices nes,1992,1992,tonnes,827764.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7919,QC,Crops,5000,World,5510,Production,723,Spices nes,1993,1993,tonnes,1160026.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7920,QC,Crops,5000,World,5510,Production,723,Spices nes,1994,1994,tonnes,1074488.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7921,QC,Crops,5000,World,5510,Production,723,Spices nes,1995,1995,tonnes,925360.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7922,QC,Crops,5000,World,5510,Production,723,Spices nes,1996,1996,tonnes,1063338.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7923,QC,Crops,5000,World,5510,Production,723,Spices nes,1997,1997,tonnes,1070238.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7924,QC,Crops,5000,World,5510,Production,723,Spices nes,1998,1998,tonnes,1172868.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7925,QC,Crops,5000,World,5510,Production,723,Spices nes,1999,1999,tonnes,1197238.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7926,QC,Crops,5000,World,5510,Production,723,Spices nes,2000,2000,tonnes,1258668.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7927,QC,Crops,5000,World,5510,Production,723,Spices nes,2001,2001,tonnes,1203807.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7928,QC,Crops,5000,World,5510,Production,723,Spices nes,2002,2002,tonnes,1110027.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7929,QC,Crops,5000,World,5510,Production,723,Spices nes,2003,2003,tonnes,1318494.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7930,QC,Crops,5000,World,5510,Production,723,Spices nes,2004,2004,tonnes,1369479.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7931,QC,Crops,5000,World,5510,Production,723,Spices nes,2005,2005,tonnes,1548102.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7932,QC,Crops,5000,World,5510,Production,723,Spices nes,2006,2006,tonnes,1530520.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7933,QC,Crops,5000,World,5510,Production,723,Spices nes,2007,2007,tonnes,1671761.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7934,QC,Crops,5000,World,5510,Production,723,Spices nes,2008,2008,tonnes,1666124.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7935,QC,Crops,5000,World,5510,Production,723,Spices nes,2009,2009,tonnes,1681535.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7936,QC,Crops,5000,World,5510,Production,723,Spices nes,2010,2010,tonnes,2105036.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7937,QC,Crops,5000,World,5510,Production,723,Spices nes,2011,2011,tonnes,2426394.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7938,QC,Crops,5000,World,5510,Production,723,Spices nes,2012,2012,tonnes,2269764.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7939,QC,Crops,5000,World,5510,Production,723,Spices nes,2013,2013,tonnes,2341562.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7940,QC,Crops,5000,World,5510,Production,723,Spices nes,2014,2014,tonnes,2338157.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7941,QC,Crops,5000,World,5510,Production,723,Spices nes,2015,2015,tonnes,2145069.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7942,QC,Crops,5000,World,5510,Production,723,Spices nes,2016,2016,tonnes,2435398.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7943,QC,Crops,5000,World,5510,Production,723,Spices nes,2017,2017,tonnes,2801222.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7944,QC,Crops,5000,World,5510,Production,723,Spices nes,2018,2018,tonnes,2837472.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7945,QC,Crops,5000,World,5510,Production,373,Spinach,1961,1961,tonnes,2961700.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7946,QC,Crops,5000,World,5510,Production,373,Spinach,1962,1962,tonnes,2458268.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7947,QC,Crops,5000,World,5510,Production,373,Spinach,1963,1963,tonnes,2419106.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7948,QC,Crops,5000,World,5510,Production,373,Spinach,1964,1964,tonnes,2251349.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7949,QC,Crops,5000,World,5510,Production,373,Spinach,1965,1965,tonnes,2320875.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7950,QC,Crops,5000,World,5510,Production,373,Spinach,1966,1966,tonnes,2383003.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7951,QC,Crops,5000,World,5510,Production,373,Spinach,1967,1967,tonnes,2439140.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7952,QC,Crops,5000,World,5510,Production,373,Spinach,1968,1968,tonnes,2511819.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7953,QC,Crops,5000,World,5510,Production,373,Spinach,1969,1969,tonnes,2616885.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7954,QC,Crops,5000,World,5510,Production,373,Spinach,1970,1970,tonnes,2285976.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7955,QC,Crops,5000,World,5510,Production,373,Spinach,1971,1971,tonnes,2444157.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7956,QC,Crops,5000,World,5510,Production,373,Spinach,1972,1972,tonnes,2336287.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7957,QC,Crops,5000,World,5510,Production,373,Spinach,1973,1973,tonnes,2480273.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7958,QC,Crops,5000,World,5510,Production,373,Spinach,1974,1974,tonnes,2495009.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7959,QC,Crops,5000,World,5510,Production,373,Spinach,1975,1975,tonnes,2565865.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7960,QC,Crops,5000,World,5510,Production,373,Spinach,1976,1976,tonnes,2573652.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7961,QC,Crops,5000,World,5510,Production,373,Spinach,1977,1977,tonnes,2778023.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7962,QC,Crops,5000,World,5510,Production,373,Spinach,1978,1978,tonnes,3331680.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7963,QC,Crops,5000,World,5510,Production,373,Spinach,1979,1979,tonnes,2921011.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7964,QC,Crops,5000,World,5510,Production,373,Spinach,1980,1980,tonnes,2903616.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7965,QC,Crops,5000,World,5510,Production,373,Spinach,1981,1981,tonnes,3206770.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7966,QC,Crops,5000,World,5510,Production,373,Spinach,1982,1982,tonnes,3395307.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7967,QC,Crops,5000,World,5510,Production,373,Spinach,1983,1983,tonnes,3415355.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7968,QC,Crops,5000,World,5510,Production,373,Spinach,1984,1984,tonnes,3493693.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7969,QC,Crops,5000,World,5510,Production,373,Spinach,1985,1985,tonnes,3593874.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7970,QC,Crops,5000,World,5510,Production,373,Spinach,1986,1986,tonnes,3624219.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7971,QC,Crops,5000,World,5510,Production,373,Spinach,1987,1987,tonnes,3661133.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7972,QC,Crops,5000,World,5510,Production,373,Spinach,1988,1988,tonnes,3748372.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7973,QC,Crops,5000,World,5510,Production,373,Spinach,1989,1989,tonnes,3841736.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7974,QC,Crops,5000,World,5510,Production,373,Spinach,1990,1990,tonnes,4068955.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7975,QC,Crops,5000,World,5510,Production,373,Spinach,1991,1991,tonnes,4354235.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7976,QC,Crops,5000,World,5510,Production,373,Spinach,1992,1992,tonnes,4441660.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7977,QC,Crops,5000,World,5510,Production,373,Spinach,1993,1993,tonnes,5131290.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7978,QC,Crops,5000,World,5510,Production,373,Spinach,1994,1994,tonnes,5986033.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7979,QC,Crops,5000,World,5510,Production,373,Spinach,1995,1995,tonnes,6202078.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7980,QC,Crops,5000,World,5510,Production,373,Spinach,1996,1996,tonnes,7145126.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7981,QC,Crops,5000,World,5510,Production,373,Spinach,1997,1997,tonnes,7299559.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7982,QC,Crops,5000,World,5510,Production,373,Spinach,1998,1998,tonnes,7411004.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7983,QC,Crops,5000,World,5510,Production,373,Spinach,1999,1999,tonnes,7642648.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7984,QC,Crops,5000,World,5510,Production,373,Spinach,2000,2000,tonnes,9523655.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7985,QC,Crops,5000,World,5510,Production,373,Spinach,2001,2001,tonnes,10153629.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7986,QC,Crops,5000,World,5510,Production,373,Spinach,2002,2002,tonnes,11442333.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7987,QC,Crops,5000,World,5510,Production,373,Spinach,2003,2003,tonnes,12541825.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7988,QC,Crops,5000,World,5510,Production,373,Spinach,2004,2004,tonnes,13355351.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7989,QC,Crops,5000,World,5510,Production,373,Spinach,2005,2005,tonnes,14199672.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7990,QC,Crops,5000,World,5510,Production,373,Spinach,2006,2006,tonnes,14955713.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7991,QC,Crops,5000,World,5510,Production,373,Spinach,2007,2007,tonnes,16128498.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7992,QC,Crops,5000,World,5510,Production,373,Spinach,2008,2008,tonnes,18865804.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7993,QC,Crops,5000,World,5510,Production,373,Spinach,2009,2009,tonnes,19790109.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7994,QC,Crops,5000,World,5510,Production,373,Spinach,2010,2010,tonnes,20335209.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7995,QC,Crops,5000,World,5510,Production,373,Spinach,2011,2011,tonnes,21184332.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7996,QC,Crops,5000,World,5510,Production,373,Spinach,2012,2012,tonnes,22141802.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7997,QC,Crops,5000,World,5510,Production,373,Spinach,2013,2013,tonnes,23275201.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7998,QC,Crops,5000,World,5510,Production,373,Spinach,2014,2014,tonnes,24289573.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
7999,QC,Crops,5000,World,5510,Production,373,Spinach,2015,2015,tonnes,25777068.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8000,QC,Crops,5000,World,5510,Production,373,Spinach,2016,2016,tonnes,26763044.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8001,QC,Crops,5000,World,5510,Production,373,Spinach,2017,2017,tonnes,25754263.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8002,QC,Crops,5000,World,5510,Production,373,Spinach,2018,2018,tonnes,26255931.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8003,QC,Crops,5000,World,5510,Production,544,Strawberries,1961,1961,tonnes,754516.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8004,QC,Crops,5000,World,5510,Production,544,Strawberries,1962,1962,tonnes,737267.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8005,QC,Crops,5000,World,5510,Production,544,Strawberries,1963,1963,tonnes,785138.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8006,QC,Crops,5000,World,5510,Production,544,Strawberries,1964,1964,tonnes,912792.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8007,QC,Crops,5000,World,5510,Production,544,Strawberries,1965,1965,tonnes,956733.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8008,QC,Crops,5000,World,5510,Production,544,Strawberries,1966,1966,tonnes,1103519.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8009,QC,Crops,5000,World,5510,Production,544,Strawberries,1967,1967,tonnes,1164297.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8010,QC,Crops,5000,World,5510,Production,544,Strawberries,1968,1968,tonnes,1152261.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8011,QC,Crops,5000,World,5510,Production,544,Strawberries,1969,1969,tonnes,1126378.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8012,QC,Crops,5000,World,5510,Production,544,Strawberries,1970,1970,tonnes,1232747.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8013,QC,Crops,5000,World,5510,Production,544,Strawberries,1971,1971,tonnes,1215300.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8014,QC,Crops,5000,World,5510,Production,544,Strawberries,1972,1972,tonnes,1172859.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8015,QC,Crops,5000,World,5510,Production,544,Strawberries,1973,1973,tonnes,1341924.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8016,QC,Crops,5000,World,5510,Production,544,Strawberries,1974,1974,tonnes,1386516.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8017,QC,Crops,5000,World,5510,Production,544,Strawberries,1975,1975,tonnes,1318064.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8018,QC,Crops,5000,World,5510,Production,544,Strawberries,1976,1976,tonnes,1359716.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8019,QC,Crops,5000,World,5510,Production,544,Strawberries,1977,1977,tonnes,1535265.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8020,QC,Crops,5000,World,5510,Production,544,Strawberries,1978,1978,tonnes,1681937.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8021,QC,Crops,5000,World,5510,Production,544,Strawberries,1979,1979,tonnes,1729296.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8022,QC,Crops,5000,World,5510,Production,544,Strawberries,1980,1980,tonnes,1795525.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8023,QC,Crops,5000,World,5510,Production,544,Strawberries,1981,1981,tonnes,1751007.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8024,QC,Crops,5000,World,5510,Production,544,Strawberries,1982,1982,tonnes,1859679.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8025,QC,Crops,5000,World,5510,Production,544,Strawberries,1983,1983,tonnes,1871421.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8026,QC,Crops,5000,World,5510,Production,544,Strawberries,1984,1984,tonnes,1912388.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8027,QC,Crops,5000,World,5510,Production,544,Strawberries,1985,1985,tonnes,2024796.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8028,QC,Crops,5000,World,5510,Production,544,Strawberries,1986,1986,tonnes,2104502.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8029,QC,Crops,5000,World,5510,Production,544,Strawberries,1987,1987,tonnes,2436289.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8030,QC,Crops,5000,World,5510,Production,544,Strawberries,1988,1988,tonnes,2383006.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8031,QC,Crops,5000,World,5510,Production,544,Strawberries,1989,1989,tonnes,2461058.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8032,QC,Crops,5000,World,5510,Production,544,Strawberries,1990,1990,tonnes,2462167.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8033,QC,Crops,5000,World,5510,Production,544,Strawberries,1991,1991,tonnes,2400090.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8034,QC,Crops,5000,World,5510,Production,544,Strawberries,1992,1992,tonnes,2419171.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8035,QC,Crops,5000,World,5510,Production,544,Strawberries,1993,1993,tonnes,3193815.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8036,QC,Crops,5000,World,5510,Production,544,Strawberries,1994,1994,tonnes,3392922.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8037,QC,Crops,5000,World,5510,Production,544,Strawberries,1995,1995,tonnes,3583917.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8038,QC,Crops,5000,World,5510,Production,544,Strawberries,1996,1996,tonnes,3595754.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8039,QC,Crops,5000,World,5510,Production,544,Strawberries,1997,1997,tonnes,3671825.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8040,QC,Crops,5000,World,5510,Production,544,Strawberries,1998,1998,tonnes,3873113.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8041,QC,Crops,5000,World,5510,Production,544,Strawberries,1999,1999,tonnes,4294461.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8042,QC,Crops,5000,World,5510,Production,544,Strawberries,2000,2000,tonnes,4468913.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8043,QC,Crops,5000,World,5510,Production,544,Strawberries,2001,2001,tonnes,4467734.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8044,QC,Crops,5000,World,5510,Production,544,Strawberries,2002,2002,tonnes,4615598.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8045,QC,Crops,5000,World,5510,Production,544,Strawberries,2003,2003,tonnes,5042439.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8046,QC,Crops,5000,World,5510,Production,544,Strawberries,2004,2004,tonnes,5493497.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8047,QC,Crops,5000,World,5510,Production,544,Strawberries,2005,2005,tonnes,5731066.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8048,QC,Crops,5000,World,5510,Production,544,Strawberries,2006,2006,tonnes,5805956.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8049,QC,Crops,5000,World,5510,Production,544,Strawberries,2007,2007,tonnes,5660571.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8050,QC,Crops,5000,World,5510,Production,544,Strawberries,2008,2008,tonnes,5978807.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8051,QC,Crops,5000,World,5510,Production,544,Strawberries,2009,2009,tonnes,6399490.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8052,QC,Crops,5000,World,5510,Production,544,Strawberries,2010,2010,tonnes,6154541.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8053,QC,Crops,5000,World,5510,Production,544,Strawberries,2011,2011,tonnes,6245762.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8054,QC,Crops,5000,World,5510,Production,544,Strawberries,2012,2012,tonnes,6841037.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8055,QC,Crops,5000,World,5510,Production,544,Strawberries,2013,2013,tonnes,7298004.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8056,QC,Crops,5000,World,5510,Production,544,Strawberries,2014,2014,tonnes,7529827.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8057,QC,Crops,5000,World,5510,Production,544,Strawberries,2015,2015,tonnes,8086324.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8058,QC,Crops,5000,World,5510,Production,544,Strawberries,2016,2016,tonnes,7901882.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8059,QC,Crops,5000,World,5510,Production,544,Strawberries,2017,2017,tonnes,8069134.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8060,QC,Crops,5000,World,5510,Production,544,Strawberries,2018,2018,tonnes,8337099.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8061,QC,Crops,5000,World,5510,Production,423,String beans,1961,1961,tonnes,933539.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8062,QC,Crops,5000,World,5510,Production,423,String beans,1962,1962,tonnes,893743.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8063,QC,Crops,5000,World,5510,Production,423,String beans,1963,1963,tonnes,942770.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8064,QC,Crops,5000,World,5510,Production,423,String beans,1964,1964,tonnes,947471.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8065,QC,Crops,5000,World,5510,Production,423,String beans,1965,1965,tonnes,994635.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8066,QC,Crops,5000,World,5510,Production,423,String beans,1966,1966,tonnes,1006970.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8067,QC,Crops,5000,World,5510,Production,423,String beans,1967,1967,tonnes,1109994.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8068,QC,Crops,5000,World,5510,Production,423,String beans,1968,1968,tonnes,1085780.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8069,QC,Crops,5000,World,5510,Production,423,String beans,1969,1969,tonnes,1053693.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8070,QC,Crops,5000,World,5510,Production,423,String beans,1970,1970,tonnes,1062721.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8071,QC,Crops,5000,World,5510,Production,423,String beans,1971,1971,tonnes,1120742.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8072,QC,Crops,5000,World,5510,Production,423,String beans,1972,1972,tonnes,1110932.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8073,QC,Crops,5000,World,5510,Production,423,String beans,1973,1973,tonnes,1241184.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8074,QC,Crops,5000,World,5510,Production,423,String beans,1974,1974,tonnes,1280995.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8075,QC,Crops,5000,World,5510,Production,423,String beans,1975,1975,tonnes,1182257.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8076,QC,Crops,5000,World,5510,Production,423,String beans,1976,1976,tonnes,1048871.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8077,QC,Crops,5000,World,5510,Production,423,String beans,1977,1977,tonnes,1197197.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8078,QC,Crops,5000,World,5510,Production,423,String beans,1978,1978,tonnes,1304236.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8079,QC,Crops,5000,World,5510,Production,423,String beans,1979,1979,tonnes,1350083.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8080,QC,Crops,5000,World,5510,Production,423,String beans,1980,1980,tonnes,1316156.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8081,QC,Crops,5000,World,5510,Production,423,String beans,1981,1981,tonnes,1331469.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8082,QC,Crops,5000,World,5510,Production,423,String beans,1982,1982,tonnes,1214014.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8083,QC,Crops,5000,World,5510,Production,423,String beans,1983,1983,tonnes,1080821.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8084,QC,Crops,5000,World,5510,Production,423,String beans,1984,1984,tonnes,1170121.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8085,QC,Crops,5000,World,5510,Production,423,String beans,1985,1985,tonnes,1228997.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8086,QC,Crops,5000,World,5510,Production,423,String beans,1986,1986,tonnes,1157968.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8087,QC,Crops,5000,World,5510,Production,423,String beans,1987,1987,tonnes,1221161.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8088,QC,Crops,5000,World,5510,Production,423,String beans,1988,1988,tonnes,1115748.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8089,QC,Crops,5000,World,5510,Production,423,String beans,1989,1989,tonnes,1357864.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8090,QC,Crops,5000,World,5510,Production,423,String beans,1990,1990,tonnes,1341077.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8091,QC,Crops,5000,World,5510,Production,423,String beans,1991,1991,tonnes,1399163.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8092,QC,Crops,5000,World,5510,Production,423,String beans,1992,1992,tonnes,1469747.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8093,QC,Crops,5000,World,5510,Production,423,String beans,1993,1993,tonnes,1483357.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8094,QC,Crops,5000,World,5510,Production,423,String beans,1994,1994,tonnes,1647886.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8095,QC,Crops,5000,World,5510,Production,423,String beans,1995,1995,tonnes,1616536.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8096,QC,Crops,5000,World,5510,Production,423,String beans,1996,1996,tonnes,1707351.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8097,QC,Crops,5000,World,5510,Production,423,String beans,1997,1997,tonnes,1678683.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8098,QC,Crops,5000,World,5510,Production,423,String beans,1998,1998,tonnes,1684942.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8099,QC,Crops,5000,World,5510,Production,423,String beans,1999,1999,tonnes,1782272.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8100,QC,Crops,5000,World,5510,Production,423,String beans,2000,2000,tonnes,1906305.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8101,QC,Crops,5000,World,5510,Production,423,String beans,2001,2001,tonnes,1812233.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
8102,QC,Crops,5000,World,5510,Production,423,String beans,2002,2002,tonnes,1908106.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
